Time period,OrgCode,ParentOrgCode,Sex,QuitStatus,MonitoringCategory,Total
2018/19,E06000010,E12000003,Female,Set quit date,60 and over,213
2018/19,E06000010,E12000003,Female,Set quit date,Under 18,1
2018/19,E06000010,E12000003,Male,Not known,18-34,38
2018/19,E06000010,E12000003,Male,Not known,35-44,31
2018/19,E06000010,E12000003,Male,Not known,45-59,31
2018/19,E06000010,E12000003,Male,Not known,60 and over,16
2018/19,E06000010,E12000003,Male,Not known,Under 18,1
2018/19,E06000010,E12000003,Male,Not quit,18-34,18
2018/19,E06000010,E12000003,Male,Not quit,35-44,13
2018/19,E06000010,E12000003,Male,Not quit,45-59,33
2018/19,E06000010,E12000003,Male,Not quit,60 and over,30
2018/19,E06000010,E12000003,Male,Not quit,Under 18,0
2018/19,E06000010,E12000003,Male,Quit,18-34,97
2018/19,E06000010,E12000003,Male,Quit,35-44,114
2018/19,E06000010,E12000003,Male,Quit,45-59,196
2018/19,E06000010,E12000003,Male,Quit,60 and over,179
2018/19,E06000010,E12000003,Male,Quit,Under 18,0
2018/19,E06000010,E12000003,Male,Quit CO,18-34,66
2018/19,E06000010,E12000003,Male,Quit CO,35-44,69
2018/19,E06000010,E12000003,Male,Quit CO,45-59,119
2018/19,E06000010,E12000003,Male,Quit CO,60 and over,128
2018/19,E06000010,E12000003,Male,Quit CO,Under 18,0
2018/19,E06000010,E12000003,Male,Set quit date,18-34,153
2018/19,E06000010,E12000003,Male,Set quit date,35-44,158
2018/19,E06000010,E12000003,Male,Set quit date,45-59,260
2018/19,E06000010,E12000003,Male,Set quit date,60 and over,225
2018/19,E06000010,E12000003,Male,Set quit date,Under 18,1
2018/19,E06000011,E12000003,Female,Not known,18-34,96
2018/19,E06000011,E12000003,Female,Not known,35-44,43
2018/19,E06000011,E12000003,Female,Not known,45-59,94
2018/19,E06000011,E12000003,Female,Not known,60 and over,59
2018/19,E06000011,E12000003,Female,Not known,Under 18,12
2018/19,E06000011,E12000003,Female,Not quit,18-34,8
2018/19,E06000011,E12000003,Female,Not quit,35-44,11
2018/19,E06000011,E12000003,Female,Not quit,45-59,14
2018/19,E06000011,E12000003,Female,Not quit,60 and over,11
2018/19,E06000011,E12000003,Female,Not quit,Under 18,1
2018/19,E06000011,E12000003,Female,Quit,18-34,107
2018/19,E06000011,E12000003,Female,Quit,35-44,78
2018/19,E06000011,E12000003,Female,Quit,45-59,136
2018/19,E06000011,E12000003,Female,Quit,60 and over,136
2018/19,E06000011,E12000003,Female,Quit,Under 18,1
2018/19,E06000011,E12000003,Female,Quit CO,18-34,89
2018/19,E06000011,E12000003,Female,Quit CO,35-44,63
2018/19,E06000011,E12000003,Female,Quit CO,45-59,115
2018/19,E06000011,E12000003,Female,Quit CO,60 and over,121
2018/19,E06000011,E12000003,Female,Quit CO,Under 18,1
2018/19,E06000011,E12000003,Female,Set quit date,18-34,211
2018/19,E06000011,E12000003,Female,Set quit date,35-44,132
2018/19,E06000011,E12000003,Female,Set quit date,45-59,244
2018/19,E06000011,E12000003,Female,Set quit date,60 and over,206
2018/19,E06000011,E12000003,Female,Set quit date,Under 18,14
2018/19,E06000011,E12000003,Male,Not known,18-34,46
2018/19,E06000011,E12000003,Male,Not known,35-44,32
2018/19,E06000011,E12000003,Male,Not known,45-59,64
2018/19,E06000011,E12000003,Male,Not known,60 and over,41
2018/19,E06000011,E12000003,Male,Not known,Under 18,3
2018/19,E06000011,E12000003,Male,Not quit,18-34,1
2018/19,E06000011,E12000003,Male,Not quit,35-44,5
2018/19,E06000011,E12000003,Male,Not quit,45-59,5
2018/19,E06000011,E12000003,Male,Not quit,60 and over,15
2018/19,E06000011,E12000003,Male,Not quit,Under 18,0
2018/19,E06000011,E12000003,Male,Quit,18-34,54
2018/19,E06000011,E12000003,Male,Quit,35-44,61
2018/19,E06000011,E12000003,Male,Quit,45-59,138
2018/19,E06000011,E12000003,Male,Quit,60 and over,137
2018/19,E06000011,E12000003,Male,Quit,Under 18,1
2018/19,E06000011,E12000003,Male,Quit CO,18-34,47
2018/19,E06000011,E12000003,Male,Quit CO,35-44,50
2018/19,E06000011,E12000003,Male,Quit CO,45-59,115
2018/19,E06000011,E12000003,Male,Quit CO,60 and over,117
2018/19,E06000011,E12000003,Male,Quit CO,Under 18,0
2018/19,E06000011,E12000003,Male,Set quit date,18-34,101
2018/19,E06000011,E12000003,Male,Set quit date,35-44,98
2018/19,E06000011,E12000003,Male,Set quit date,45-59,207
2018/19,E06000011,E12000003,Male,Set quit date,60 and over,193
2018/19,E06000011,E12000003,Male,Set quit date,Under 18,4
2018/19,E06000012,E12000003,Female,Not known,18-34,73
2018/19,E06000012,E12000003,Female,Not known,35-44,27
2018/19,E06000012,E12000003,Female,Not known,45-59,38
2018/19,E06000012,E12000003,Female,Not known,60 and over,13
2018/19,E06000012,E12000003,Female,Not known,Under 18,0
2018/19,E06000012,E12000003,Female,Not quit,18-34,25
2018/19,E06000012,E12000003,Female,Not quit,35-44,15
2018/19,E06000012,E12000003,Female,Not quit,45-59,20
2018/19,E06000012,E12000003,Female,Not quit,60 and over,17
2018/19,E06000012,E12000003,Female,Not quit,Under 18,0
2018/19,E06000012,E12000003,Female,Quit,18-34,70
2018/19,E06000012,E12000003,Female,Quit,35-44,43
2018/19,E06000012,E12000003,Female,Quit,45-59,68
2018/19,E06000012,E12000003,Female,Quit,60 and over,62
2018/19,E06000012,E12000003,Female,Quit,Under 18,2
2018/19,E06000012,E12000003,Female,Quit CO,18-34,57
2018/19,E06000012,E12000003,Female,Quit CO,35-44,35
2018/19,E06000012,E12000003,Female,Quit CO,45-59,61
2018/19,E06000012,E12000003,Female,Quit CO,60 and over,55
2018/19,E06000012,E12000003,Female,Quit CO,Under 18,1
2018/19,E06000012,E12000003,Female,Set quit date,18-34,168
2018/19,E06000012,E12000003,Female,Set quit date,35-44,85
2018/19,E06000012,E12000003,Female,Set quit date,45-59,126
2018/19,E06000012,E12000003,Female,Set quit date,60 and over,92
2018/19,E06000012,E12000003,Female,Set quit date,Under 18,2
2018/19,E06000012,E12000003,Male,Not known,18-34,26
2018/19,E06000012,E12000003,Male,Not known,35-44,20
2018/19,E06000012,E12000003,Male,Not known,45-59,27
2018/19,E06000012,E12000003,Male,Not known,60 and over,13
2018/19,E06000012,E12000003,Male,Not known,Under 18,1
2018/19,E06000012,E12000003,Male,Not quit,18-34,9
2018/19,E06000012,E12000003,Male,Not quit,35-44,9
2018/19,E06000012,E12000003,Male,Not quit,45-59,15
2018/19,E06000012,E12000003,Male,Not quit,60 and over,7
2018/19,E06000012,E12000003,Male,Not quit,Under 18,0
2018/19,E06000012,E12000003,Male,Quit,18-34,24
2018/19,E06000012,E12000003,Male,Quit,35-44,44
2018/19,E06000012,E12000003,Male,Quit,45-59,55
2018/19,E06000012,E12000003,Male,Quit,60 and over,53
2018/19,E06000012,E12000003,Male,Quit,Under 18,1
2018/19,E06000012,E12000003,Male,Quit CO,18-34,16
2018/19,E06000012,E12000003,Male,Quit CO,35-44,33
2018/19,E06000012,E12000003,Male,Quit CO,45-59,48
2018/19,E06000012,E12000003,Male,Quit CO,60 and over,48
2018/19,E06000012,E12000003,Male,Quit CO,Under 18,1
2018/19,E06000012,E12000003,Male,Set quit date,18-34,59
2018/19,E06000012,E12000003,Male,Set quit date,35-44,73
2018/19,E06000012,E12000003,Male,Set quit date,45-59,97
2018/19,E06000012,E12000003,Male,Set quit date,60 and over,73
2018/19,E06000012,E12000003,Male,Set quit date,Under 18,2
2018/19,E06000013,E12000003,Female,Not known,18-34,32
2018/19,E06000013,E12000003,Female,Not known,35-44,10
2018/19,E06000013,E12000003,Female,Not known,45-59,37
2018/19,E06000013,E12000003,Female,Not known,60 and over,18
2018/19,E06000013,E12000003,Female,Not known,Under 18,4
2018/19,E06000013,E12000003,Female,Not quit,18-34,0
2018/19,E06000013,E12000003,Female,Not quit,35-44,0
2018/19,E06000013,E12000003,Female,Not quit,45-59,0
2018/19,E06000013,E12000003,Female,Not quit,60 and over,0
2018/19,E06000013,E12000003,Female,Not quit,Under 18,0
2018/19,E06000013,E12000003,Female,Quit,18-34,20
2018/19,E06000013,E12000003,Female,Quit,35-44,21
2018/19,E06000013,E12000003,Female,Quit,45-59,23
2018/19,E06000013,E12000003,Female,Quit,60 and over,19
2018/19,E06000013,E12000003,Female,Quit,Under 18,1
2018/19,E06000013,E12000003,Female,Quit CO,18-34,20
2018/19,E06000013,E12000003,Female,Quit CO,35-44,21
2018/19,E06000013,E12000003,Female,Quit CO,45-59,23
2018/19,E06000013,E12000003,Female,Quit CO,60 and over,19
2018/19,E06000013,E12000003,Female,Quit CO,Under 18,1
2018/19,E06000013,E12000003,Female,Set quit date,18-34,52
2018/19,E06000013,E12000003,Female,Set quit date,35-44,31
2018/19,E06000013,E12000003,Female,Set quit date,45-59,60
2018/19,E06000013,E12000003,Female,Set quit date,60 and over,37
2018/19,E06000013,E12000003,Female,Set quit date,Under 18,5
2018/19,E06000013,E12000003,Male,Not known,18-34,9
2018/19,E06000013,E12000003,Male,Not known,35-44,6
2018/19,E06000013,E12000003,Male,Not known,45-59,15
2018/19,E06000013,E12000003,Male,Not known,60 and over,8
2018/19,E06000013,E12000003,Male,Not known,Under 18,4
2018/19,E06000013,E12000003,Male,Not quit,18-34,3
2018/19,E06000013,E12000003,Male,Not quit,35-44,5
2018/19,E06000013,E12000003,Male,Not quit,45-59,2
2018/19,E06000013,E12000003,Male,Not quit,60 and over,3
2018/19,E06000013,E12000003,Male,Not quit,Under 18,0
2018/19,E06000013,E12000003,Male,Quit,18-34,9
2018/19,E06000013,E12000003,Male,Quit,35-44,6
2018/19,E06000013,E12000003,Male,Quit,45-59,27
2018/19,E06000013,E12000003,Male,Quit,60 and over,12
2018/19,E06000013,E12000003,Male,Quit,Under 18,0
2018/19,E06000013,E12000003,Male,Quit CO,18-34,9
2018/19,E06000013,E12000003,Male,Quit CO,35-44,6
2018/19,E06000013,E12000003,Male,Quit CO,45-59,27
2018/19,E06000013,E12000003,Male,Quit CO,60 and over,12
2018/19,E06000013,E12000003,Male,Quit CO,Under 18,0
2018/19,E06000013,E12000003,Male,Set quit date,18-34,21
2018/19,E06000013,E12000003,Male,Set quit date,35-44,17
2018/19,E06000013,E12000003,Male,Set quit date,45-59,44
2018/19,E06000013,E12000003,Male,Set quit date,60 and over,23
2018/19,E06000013,E12000003,Male,Set quit date,Under 18,4
2018/19,E06000015,E12000004,Female,Not known,18-34,47
2018/19,E06000015,E12000004,Female,Not known,35-44,42
2018/19,E06000015,E12000004,Female,Not known,45-59,41
2018/19,E06000015,E12000004,Female,Not known,60 and over,8
2018/19,E06000015,E12000004,Female,Not known,Under 18,14
2018/19,E06000015,E12000004,Female,Not quit,18-34,33
2018/19,E06000015,E12000004,Female,Not quit,35-44,40
2018/19,E06000015,E12000004,Female,Not quit,45-59,33
2018/19,E06000015,E12000004,Female,Not quit,60 and over,6
2018/19,E06000015,E12000004,Female,Not quit,Under 18,11
2018/19,E06000015,E12000004,Female,Quit,18-34,205
2018/19,E06000015,E12000004,Female,Quit,35-44,205
2018/19,E06000015,E12000004,Female,Quit,45-59,140
2018/19,E06000015,E12000004,Female,Quit,60 and over,41
2018/19,E06000015,E12000004,Female,Quit,Under 18,24
2018/19,E06000015,E12000004,Female,Quit CO,18-34,157
2018/19,E06000015,E12000004,Female,Quit CO,35-44,153
2018/19,E06000015,E12000004,Female,Quit CO,45-59,107
2018/19,E06000015,E12000004,Female,Quit CO,60 and over,36
2018/19,E06000015,E12000004,Female,Quit CO,Under 18,12
2018/19,E06000015,E12000004,Female,Set quit date,18-34,285
2018/19,E06000015,E12000004,Female,Set quit date,35-44,287
2018/19,E06000015,E12000004,Female,Set quit date,45-59,214
2018/19,E06000015,E12000004,Female,Set quit date,60 and over,55
2018/19,E06000015,E12000004,Female,Set quit date,Under 18,49
2018/19,E06000015,E12000004,Male,Not known,18-34,56
2018/19,E06000015,E12000004,Male,Not known,35-44,55
2018/19,E06000015,E12000004,Male,Not known,45-59,48
2018/19,E06000015,E12000004,Male,Not known,60 and over,5
2018/19,E06000015,E12000004,Male,Not known,Under 18,15
2018/19,E06000015,E12000004,Male,Not quit,18-34,43
2018/19,E06000015,E12000004,Male,Not quit,35-44,50
2018/19,E06000015,E12000004,Male,Not quit,45-59,42
2018/19,E06000015,E12000004,Male,Not quit,60 and over,10
2018/19,E06000015,E12000004,Male,Not quit,Under 18,12
2018/19,E06000015,E12000004,Male,Quit,18-34,200
2018/19,E06000015,E12000004,Male,Quit,35-44,211
2018/19,E06000015,E12000004,Male,Quit,45-59,114
2018/19,E06000015,E12000004,Male,Quit,60 and over,41
2018/19,E06000015,E12000004,Male,Quit,Under 18,19
2018/19,E06000015,E12000004,Male,Quit CO,18-34,160
2018/19,E06000015,E12000004,Male,Quit CO,35-44,161
2018/19,E06000015,E12000004,Male,Quit CO,45-59,92
2018/19,E06000015,E12000004,Male,Quit CO,60 and over,34
2018/19,E06000015,E12000004,Male,Quit CO,Under 18,12
2018/19,E06000015,E12000004,Male,Set quit date,18-34,299
2018/19,E06000015,E12000004,Male,Set quit date,35-44,316
2018/19,E06000015,E12000004,Male,Set quit date,45-59,204
2018/19,E06000015,E12000004,Male,Set quit date,60 and over,56
2018/19,E06000015,E12000004,Male,Set quit date,Under 18,46
2018/19,E06000016,E12000004,Female,Not known,18-34,146
2018/19,E06000016,E12000004,Female,Not known,35-44,61
2018/19,E06000016,E12000004,Female,Not known,45-59,93
2018/19,E06000016,E12000004,Female,Not known,60 and over,32
2018/19,E06000016,E12000004,Female,Not known,Under 18,6
2018/19,E06000016,E12000004,Female,Not quit,18-34,59
2018/19,E06000016,E12000004,Female,Not quit,35-44,40
2018/19,E06000016,E12000004,Female,Not quit,45-59,62
2018/19,E06000016,E12000004,Female,Not quit,60 and over,41
2018/19,E06000016,E12000004,Female,Not quit,Under 18,2
2018/19,E06000016,E12000004,Female,Quit,18-34,212
2018/19,E06000016,E12000004,Female,Quit,35-44,122
2018/19,E06000016,E12000004,Female,Quit,45-59,214
2018/19,E06000016,E12000004,Female,Quit,60 and over,112
2018/19,E06000016,E12000004,Female,Quit,Under 18,3
2018/19,E06000016,E12000004,Female,Quit CO,18-34,150
2018/19,E06000016,E12000004,Female,Quit CO,35-44,93
2018/19,E06000016,E12000004,Female,Quit CO,45-59,172
2018/19,E06000016,E12000004,Female,Quit CO,60 and over,81
2018/19,E06000016,E12000004,Female,Quit CO,Under 18,2
2018/19,E06000016,E12000004,Female,Set quit date,18-34,417
2018/19,E06000016,E12000004,Female,Set quit date,35-44,223
2018/19,E06000016,E12000004,Female,Set quit date,45-59,369
2018/19,E06000016,E12000004,Female,Set quit date,60 and over,185
2018/19,E06000016,E12000004,Female,Set quit date,Under 18,11
2018/19,E06000016,E12000004,Male,Not known,18-34,108
2018/19,E06000016,E12000004,Male,Not known,35-44,87
2018/19,E06000016,E12000004,Male,Not known,45-59,113
2018/19,E06000016,E12000004,Male,Not known,60 and over,48
2018/19,E06000016,E12000004,Male,Not known,Under 18,4
2018/19,E06000016,E12000004,Male,Not quit,18-34,50
2018/19,E06000016,E12000004,Male,Not quit,35-44,42
2018/19,E06000016,E12000004,Male,Not quit,45-59,50
2018/19,E06000016,E12000004,Male,Not quit,60 and over,38
2018/19,E06000016,E12000004,Male,Not quit,Under 18,1
2018/19,E06000016,E12000004,Male,Quit,18-34,147
2018/19,E06000016,E12000004,Male,Quit,35-44,142
2018/19,E06000016,E12000004,Male,Quit,45-59,232
2018/19,E06000016,E12000004,Male,Quit,60 and over,144
2018/19,E06000016,E12000004,Male,Quit,Under 18,3
2018/19,E06000016,E12000004,Male,Quit CO,18-34,98
2018/19,E06000016,E12000004,Male,Quit CO,35-44,106
2018/19,E06000016,E12000004,Male,Quit CO,45-59,170
2018/19,E06000016,E12000004,Male,Quit CO,60 and over,112
2018/19,E06000016,E12000004,Male,Quit CO,Under 18,2
2018/19,E06000016,E12000004,Male,Set quit date,18-34,305
2018/19,E06000016,E12000004,Male,Set quit date,35-44,271
2018/19,E06000016,E12000004,Male,Set quit date,45-59,395
2018/19,E06000016,E12000004,Male,Set quit date,60 and over,230
2018/19,E06000016,E12000004,Male,Set quit date,Under 18,8
2018/19,E06000017,E12000004,Female,Not known,18-34,0
2018/19,E06000017,E12000004,Female,Not known,35-44,0
2018/19,E06000017,E12000004,Female,Not known,45-59,3
2018/19,E06000017,E12000004,Female,Not known,60 and over,1
2018/19,E06000017,E12000004,Female,Not known,Under 18,0
2018/19,E06000017,E12000004,Female,Not quit,18-34,3
2018/19,E06000017,E12000004,Female,Not quit,35-44,0
2018/19,E06000017,E12000004,Female,Not quit,45-59,1
2018/19,E06000017,E12000004,Female,Not quit,60 and over,0
2018/19,E06000017,E12000004,Female,Not quit,Under 18,0
2018/19,E06000017,E12000004,Female,Quit,18-34,8
2018/19,E06000017,E12000004,Female,Quit,35-44,6
2018/19,E06000017,E12000004,Female,Quit,45-59,10
2018/19,E06000017,E12000004,Female,Quit,60 and over,13
2018/19,E06000017,E12000004,Female,Quit,Under 18,0
2018/19,E06000017,E12000004,Female,Quit CO,18-34,3
2018/19,E06000017,E12000004,Female,Quit CO,35-44,6
2018/19,E06000017,E12000004,Female,Quit CO,45-59,7
2018/19,E06000017,E12000004,Female,Quit CO,60 and over,9
2018/19,E06000017,E12000004,Female,Quit CO,Under 18,0
2018/19,E06000017,E12000004,Female,Set quit date,18-34,11
2018/19,E06000017,E12000004,Female,Set quit date,35-44,6
2018/19,E06000017,E12000004,Female,Set quit date,45-59,14
2018/19,E06000017,E12000004,Female,Set quit date,60 and over,14
2018/19,E06000017,E12000004,Female,Set quit date,Under 18,0
2018/19,E06000017,E12000004,Male,Not known,18-34,1
2018/19,E06000017,E12000004,Male,Not known,35-44,1
2018/19,E06000017,E12000004,Male,Not known,45-59,1
2018/19,E06000017,E12000004,Male,Not known,60 and over,1
2018/19,E06000017,E12000004,Male,Not known,Under 18,0
2018/19,E06000017,E12000004,Male,Not quit,18-34,0
2018/19,E06000017,E12000004,Male,Not quit,35-44,2
2018/19,E06000017,E12000004,Male,Not quit,45-59,0
2018/19,E06000017,E12000004,Male,Not quit,60 and over,2
2018/19,E06000017,E12000004,Male,Not quit,Under 18,0
2018/19,E06000017,E12000004,Male,Quit,18-34,6
2018/19,E06000017,E12000004,Male,Quit,35-44,4
2018/19,E06000017,E12000004,Male,Quit,45-59,7
2018/19,E06000017,E12000004,Male,Quit,60 and over,9
2018/19,E06000017,E12000004,Male,Quit,Under 18,1
2018/19,E06000017,E12000004,Male,Quit CO,18-34,3
2018/19,E06000017,E12000004,Male,Quit CO,35-44,3
2018/19,E06000017,E12000004,Male,Quit CO,45-59,6
2018/19,E06000017,E12000004,Male,Quit CO,60 and over,8
2018/19,E06000017,E12000004,Male,Quit CO,Under 18,0
2018/19,E06000017,E12000004,Male,Set quit date,18-34,7
2018/19,E06000017,E12000004,Male,Set quit date,35-44,7
2018/19,E06000017,E12000004,Male,Set quit date,45-59,8
2018/19,E06000017,E12000004,Male,Set quit date,60 and over,12
2018/19,E06000017,E12000004,Male,Set quit date,Under 18,1
2018/19,E06000019,E12000005,Female,Not known,18-34,12
2018/19,E06000019,E12000005,Female,Not known,35-44,4
2018/19,E06000019,E12000005,Female,Not known,45-59,2
2018/19,E06000019,E12000005,Female,Not known,60 and over,8
2018/19,E06000019,E12000005,Female,Not known,Under 18,1
2018/19,E06000019,E12000005,Female,Not quit,18-34,11
2018/19,E06000019,E12000005,Female,Not quit,35-44,5
2018/19,E06000019,E12000005,Female,Not quit,45-59,9
2018/19,E06000019,E12000005,Female,Not quit,60 and over,6
2018/19,E06000019,E12000005,Female,Not quit,Under 18,0
2018/19,E06000019,E12000005,Female,Quit,18-34,13
2018/19,E06000019,E12000005,Female,Quit,35-44,5
2018/19,E06000019,E12000005,Female,Quit,45-59,11
2018/19,E06000019,E12000005,Female,Quit,60 and over,15
2018/19,E06000019,E12000005,Female,Quit,Under 18,1
2018/19,E06000019,E12000005,Female,Quit CO,18-34,9
2018/19,E06000019,E12000005,Female,Quit CO,35-44,4
2018/19,E06000019,E12000005,Female,Quit CO,45-59,10
2018/19,E06000019,E12000005,Female,Quit CO,60 and over,11
2018/19,E06000019,E12000005,Female,Quit CO,Under 18,1
2018/19,E06000019,E12000005,Female,Set quit date,18-34,36
2018/19,E06000019,E12000005,Female,Set quit date,35-44,14
2018/19,E06000019,E12000005,Female,Set quit date,45-59,22
2018/19,E06000019,E12000005,Female,Set quit date,60 and over,29
2018/19,E06000019,E12000005,Female,Set quit date,Under 18,2
2018/19,E06000019,E12000005,Male,Not known,18-34,6
2018/19,E06000019,E12000005,Male,Not known,35-44,2
2018/19,E06000019,E12000005,Male,Not known,45-59,10
2018/19,E06000019,E12000005,Male,Not known,60 and over,4
2018/19,E06000019,E12000005,Male,Not known,Under 18,0
2018/19,E06000019,E12000005,Male,Not quit,18-34,6
2018/19,E06000019,E12000005,Male,Not quit,35-44,1
2018/19,E06000019,E12000005,Male,Not quit,45-59,3
2018/19,E06000019,E12000005,Male,Not quit,60 and over,4
